date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-01-15,RS,30,40,24,25,0,3,3,0,421,429,499,516
2020-01-15,SC,18,17,15,10,0,3,3,0,195,171,266,220
2020-01-15,SE,5,5,5,1,0,3,3,0,59,50,61,51
2020-01-15,SP,194,162,112,99,0,3,3,0,1772,1626,2853,2581
2020-01-15,TO,2,0,0,0,0,3,3,0,17,24,21,42
2020-01-16,AC,1,1,2,0,0,3,3,0,17,20,27,38
2020-01-16,AL,7,7,6,9,0,3,3,0,96,97,88,84
2020-01-16,AM,5,5,1,7,0,3,3,0,26,33,51,57
2020-01-16,AP,0,1,0,1,0,3,3,0,6,11,8,15
2020-01-16,BA,19,17,15,26,0,3,3,0,361,315,237,239
2020-01-16,CE,15,21,9,10,0,3,3,0,170,169,247,237
2020-01-16,DF,11,9,3,8,0,3,3,0,84,81,132,131
2020-01-16,ES,17,14,8,12,0,3,3,0,117,115,209,181
2020-01-16,GO,15,16,13,10,0,3,3,0,202,197,244,250
2020-01-16,MA,3,5,4,2,0,3,3,0,89,69,84,45
2020-01-16,MG,69,55,63,53,0,3,3,0,732,689,871,886
2020-01-16,MS,8,6,4,9,0,3,3,0,78,103,129,123
2020-01-16,MT,1,4,3,1,0,3,3,0,27,17,31,36
2020-01-16,PA,2,1,1,9,0,3,3,0,90,87,98,63
2020-01-16,PB,16,15,16,10,0,3,3,0,168,153,178,180
2020-01-16,PE,23,14,14,19,0,3,3,0,311,303,315,299
2020-01-16,PI,6,8,13,4,0,3,3,0,134,80,105,78
2020-01-16,PR,26,23,19,14,0,3,3,0,299,272,414,451
2020-01-16,RJ,52,52,46,48,0,3,3,0,564,522,923,899
2020-01-16,RN,16,7,6,6,0,3,3,0,84,54,137,96
2020-01-16,RO,4,1,2,2,0,3,3,0,45,21,53,27
2020-01-16,RR,1,3,0,4,0,3,3,0,7,13,13,17
2020-01-16,RS,31,31,23,22,0,3,3,0,444,451,530,547
2020-01-16,SC,22,19,14,10,0,3,3,0,209,181,288,239
2020-01-16,SE,6,4,3,5,0,3,3,0,62,55,67,55
2020-01-16,SP,187,184,118,105,0,3,3,0,1890,1731,3040,2765
2020-01-16,TO,0,3,1,2,0,3,3,0,18,26,21,45
2020-01-17,AC,1,3,1,0,0,3,3,0,18,20,28,41
2020-01-17,AL,4,5,6,7,0,3,3,0,102,104,92,89
2020-01-17,AM,1,0,2,0,0,3,3,0,28,33,52,57
2020-01-17,AP,1,1,1,0,0,3,3,0,7,11,9,16
2020-01-17,BA,16,14,19,32,0,3,3,0,380,347,253,253
2020-01-17,CE,14,22,16,14,0,3,3,0,186,183,261,259
2020-01-17,DF,12,13,3,5,0,3,3,0,87,86,144,144
2020-01-17,ES,10,12,6,8,0,3,3,0,123,123,219,193
2020-01-17,GO,22,17,11,8,0,3,3,0,213,205,266,267
2020-01-17,MA,7,3,6,3,0,3,3,0,95,72,91,48
2020-01-17,MG,52,61,48,56,0,3,3,0,780,745,923,947
2020-01-17,MS,11,9,8,4,0,3,3,0,86,107,140,132
2020-01-17,MT,1,0,1,2,0,3,3,0,28,19,32,36
2020-01-17,PA,10,5,3,5,0,3,3,0,93,92,108,68
2020-01-17,PB,13,11,9,11,0,3,3,0,177,164,191,191
2020-01-17,PE,18,17,20,15,0,3,3,0,331,318,333,316
2020-01-17,PI,8,5,8,8,0,3,3,0,142,88,113,83
2020-01-17,PR,28,27,23,19,0,3,3,0,322,291,442,478
2020-01-17,RJ,58,54,44,40,0,3,3,0,608,562,981,953
2020-01-17,RN,6,7,4,3,0,3,3,0,88,57,143,103
2020-01-17,RO,3,3,0,2,0,3,3,0,45,23,56,30
2020-01-17,RR,1,0,0,0,0,3,3,0,7,13,14,17
2020-01-17,RS,22,27,20,30,0,3,3,0,464,481,552,574
2020-01-17,SC,17,12,22,13,0,3,3,0,231,194,305,251
2020-01-17,SE,2,9,5,2,0,3,3,0,67,57,69,64
2020-01-17,SP,182,171,122,114,0,3,3,0,2012,1845,3222,2936
2020-01-17,TO,0,4,1,4,0,3,3,0,19,30,21,49
2020-01-18,AC,3,1,1,2,0,3,3,0,19,22,31,42
2020-01-18,AL,4,4,7,4,0,3,3,0,109,108,96,93
2020-01-18,AM,3,1,1,0,0,3,3,0,29,33,55,58
2020-01-18,AP,0,0,1,0,0,3,3,0,8,11,9,16
2020-01-18,BA,22,19,32,21,0,3,3,0,412,368,275,272
2020-01-18,CE,16,26,17,22,0,3,3,0,203,205,277,285
2020-01-18,DF,4,4,3,7,0,3,3,0,90,93,148,148
2020-01-18,ES,10,15,10,13,0,3,3,0,133,136,229,208
2020-01-18,GO,16,14,9,11,0,3,3,0,222,216,282,281
2020-01-18,MA,6,4,8,6,0,3,3,0,103,78,97,52
2020-01-18,MG,61,56,38,49,0,3,3,0,818,794,984,1003
2020-01-18,MS,7,6,4,5,0,3,3,0,90,112,147,138
2020-01-18,MT,1,1,1,1,0,3,3,0,29,20,33,37
2020-01-18,PA,8,5,1,5,0,3,3,0,94,97,116,73
2020-01-18,PB,14,13,8,6,0,3,3,0,185,170,205,204
2020-01-18,PE,13,34,18,24,0,3,3,0,349,342,346,350
2020-01-18,PI,7,4,15,5,0,3,3,0,157,93,120,87
2020-01-18,PR,24,39,9,23,0,3,3,0,331,314,466,517
2020-01-18,RJ,56,62,43,27,0,3,3,0,651,589,1037,1015
2020-01-18,RN,15,3,6,4,0,3,3,0,94,61,158,106
2020-01-18,RO,4,3,2,1,0,3,3,0,47,24,60,33
2020-01-18,RR,3,1,0,4,0,3,3,0,7,17,17,18
2020-01-18,RS,25,25,23,31,0,3,3,0,487,512,577,599
2020-01-18,SC,20,14,11,13,0,3,3,0,242,207,325,265
2020-01-18,SE,5,6,3,0,0,3,3,0,70,57,74,70
2020-01-18,SP,200,193,152,135,0,3,3,0,2164,1980,3422,3129
2020-01-18,TO,0,3,1,3,0,3,3,0,20,33,21,52
2020-01-19,AC,1,1,0,2,0,3,4,0,19,24,32,43
2020-01-19,AL,4,2,2,3,0,3,4,0,111,111,100,95
2020-01-19,AM,3,4,3,2,0,3,4,0,32,35,58,62
2020-01-19,AP,0,1,0,1,0,3,4,0,8,12,9,17
2020-01-19,BA,16,17,21,23,0,3,4,0,433,391,291,289
2020-01-19,CE,16,17,11,8,0,3,4,0,214,213,293,302
2020-01-19,DF,6,7,1,5,0,3,4,0,91,98,154,155
2020-01-19,ES,12,14,11,5,0,3,4,0,144,141,241,222
2020-01-19,GO,11,14,19,13,0,3,4,0,241,229,293,295
2020-01-19,MA,7,1,7,0,0,3,4,0,110,78,104,53
2020-01-19,MG,56,55,41,44,0,3,4,0,859,838,1040,1058
2020-01-19,MS,4,10,4,8,0,3,4,0,94,120,151,148
2020-01-19,MT,3,1,3,0,0,3,4,0,32,20,36,38
2020-01-19,PA,8,4,7,8,0,3,4,0,101,105,124,77
2020-01-19,PB,13,16,10,13,0,3,4,0,195,183,218,220
2020-01-19,PE,21,33,11,33,0,3,4,0,360,375,367,383
2020-01-19,PI,2,4,7,8,0,3,4,0,164,101,122,91
2020-01-19,PR,24,28,21,21,0,3,4,0,352,335,490,545
2020-01-19,RJ,60,84,43,26,0,3,4,0,694,615,1097,1099
2020-01-19,RN,7,11,5,8,0,3,4,0,99,69,165,117
2020-01-19,RO,2,7,3,3,0,3,4,0,50,27,62,40
2020-01-19,RR,2,5,1,2,0,3,4,0,8,19,19,23
2020-01-19,RS,26,31,21,31,0,3,4,0,508,543,603,630
2020-01-19,SC,11,14,14,9,0,3,4,0,256,216,336,279
2020-01-19,SE,5,1,2,2,0,3,4,0,72,59,79,71
2020-01-19,SP,203,166,106,92,0,3,4,0,2270,2072,3625,3295
2020-01-19,TO,4,1,4,0,0,3,4,0,24,33,25,53
2020-01-20,AC,3,3,1,1,0,4,4,0,20,25,35,46
2020-01-20,AL,5,4,6,3,0,4,4,0,117,114,105,99
2020-01-20,AM,4,8,2,0,0,4,4,0,34,35,62,70
2020-01-20,AP,0,1,2,1,0,4,4,0,10,13,9,18
2020-01-20,BA,13,11,17,26,0,4,4,0,450,417,304,300
2020-01-20,CE,19,24,15,17,0,4,4,0,229,230,312,326
2020-01-20,DF,6,13,8,8,0,4,4,0,99,106,160,168
2020-01-20,ES,11,15,11,4,0,4,4,0,155,145,252,237
2020-01-20,GO,21,18,11,17,0,4,4,0,252,246,314,313
2020-01-20,MA,3,5,4,6,0,4,4,0,114,84,107,58
2020-01-20,MG,63,69,47,48,0,4,4,0,906,886,1103,1127
2020-01-20,MS,7,15,7,7,0,4,4,0,101,127,158,163
2020-01-20,MT,2,0,4,1,0,4,4,0,36,21,38,38
2020-01-20,PA,0,4,4,5,0,4,4,0,105,110,124,81
2020-01-20,PB,9,6,2,7,0,4,4,0,197,190,227,226
2020-01-20,PE,20,16,25,18,0,4,4,0,385,393,387,399
2020-01-20,PI,5,8,6,8,0,4,4,0,170,109,127,99
2020-01-20,PR,32,27,19,17,0,4,4,0,371,352,522,572
2020-01-20,RJ,55,59,20,25,0,4,4,0,714,640,1152,1158
2020-01-20,RN,10,6,4,2,0,4,4,0,103,71,175,123
2020-01-20,RO,2,2,1,4,0,4,4,0,51,31,64,42
2020-01-20,RR,2,1,0,0,0,4,4,0,8,19,21,24
2020-01-20,RS,40,40,25,30,0,4,4,0,533,573,643,670
2020-01-20,SC,12,22,9,21,0,4,4,0,265,237,348,301
2020-01-20,SE,4,4,3,5,0,4,4,0,75,64,83,75
2020-01-20,SP,160,186,109,106,0,4,4,0,2379,2178,3785,3481
2020-01-20,TO,2,2,0,1,0,4,4,0,24,34,27,55
2020-01-21,AC,0,6,0,1,0,4,4,0,20,26,35,52
2020-01-21,AL,5,10,4,7,0,4,4,0,121,121,110,109
2020-01-21,AM,1,5,2,1,0,4,4,0,36,36,63,75
2020-01-21,AP,1,0,1,0,0,4,4,0,11,13,10,18
2020-01-21,BA,26,10,27,15,0,4,4,0,477,432,330,310
2020-01-21,CE,14,14,13,7,0,4,4,0,242,237,326,340
2020-01-21,DF,8,12,2,2,0,4,4,0,101,108,168,180
2020-01-21,ES,10,16,5,6,0,4,4,0,160,151,262,253
2020-01-21,GO,16,21,14,17,0,4,4,0,266,263,330,334
2020-01-21,MA,7,4,5,9,0,4,4,0,119,93,114,62
2020-01-21,MG,77,58,46,47,0,4,4,0,952,933,1180,1185
2020-01-21,MS,3,7,8,3,0,4,4,0,109,130,161,170
2020-01-21,MT,1,1,3,1,0,4,4,0,39,22,39,39
2020-01-21,PA,3,3,4,6,0,4,4,0,109,116,127,84
2020-01-21,PB,7,7,13,8,0,4,4,0,210,198,234,233
2020-01-21,PE,19,22,24,17,0,4,4,0,409,410,406,421
2020-01-21,PI,5,5,8,6,0,4,4,0,178,115,132,104
2020-01-21,PR,23,28,16,27,0,4,4,0,387,379,545,600
2020-01-21,RJ,59,57,31,36,0,4,4,0,745,676,1211,1215
2020-01-21,RN,7,7,4,8,0,4,4,0,107,79,182,130
2020-01-21,RO,3,4,2,0,0,4,4,0,53,31,67,46
2020-01-21,RR,1,1,0,1,0,4,4,0,8,20,22,25
2020-01-21,RS,19,36,26,30,0,4,4,0,559,603,662,706
2020-01-21,SC,8,13,14,21,0,4,4,0,279,258,356,314
2020-01-21,SE,4,4,3,6,0,4,4,0,78,70,87,79
2020-01-21,SP,190,186,129,117,0,4,4,0,2508,2295,3975,3667
2020-01-21,TO,2,3,4,1,0,4,4,0,28,35,29,58
2020-01-22,AC,3,0,1,0,0,4,4,0,21,26,38,52
2020-01-22,AL,12,6,5,11,0,4,4,0,126,132,122,115
2020-01-22,AM,3,4,3,0,0,4,4,0,39,36,66,79
2020-01-22,AP,2,1,0,2,0,4,4,0,11,15,12,19
2020-01-22,BA,21,9,25,27,0,4,4,0,502,459,351,319
2020-01-22,CE,19,17,11,14,0,4,4,0,253,251,345,357
2020-01-22,DF,6,7,5,4,0,4,4,0,106,112,174,187
2020-01-22,ES,14,10,6,10,0,4,4,0,166,161,276,263
2020-01-22,GO,16,16,16,10,0,4,4,0,282,273,346,350
2020-01-22,MA,3,8,5,11,0,4,4,0,124,104,117,70
2020-01-22,MG,44,60,38,47,0,4,4,0,990,980,1224,1245
2020-01-22,MS,8,5,4,3,0,4,4,0,113,133,169,175
2020-01-22,MT,1,1,7,1,0,4,4,0,46,23,40,40
2020-01-22,PA,8,3,4,6,0,4,4,0,113,122,135,87
2020-01-22,PB,12,14,16,18,0,4,4,0,226,216,246,247
2020-01-22,PE,17,19,20,14,0,4,4,0,429,424,423,440
2020-01-22,PI,4,7,9,8,0,4,4,0,187,123,136,111
2020-01-22,PR,26,23,23,16,0,4,4,0,410,395,571,623
2020-01-22,RJ,59,60,43,37,0,4,4,0,788,713,1270,1275
2020-01-22,RN,12,7,7,6,0,4,4,0,114,85,194,137
2020-01-22,RO,2,2,3,1,0,4,4,0,56,32,69,48
2020-01-22,RR,0,0,0,0,0,4,4,0,8,20,22,25
2020-01-22,RS,31,33,18,32,0,4,4,0,577,635,693,739
2020-01-22,SC,13,14,10,8,0,4,4,0,289,266,369,328
2020-01-22,SE,6,7,6,2,0,4,4,0,84,72,93,86
2020-01-22,SP,196,170,114,105,0,4,4,0,2622,2400,4171,3837
2020-01-22,TO,2,4,4,6,0,4,4,0,32,41,31,62
2020-01-23,AC,1,0,1,1,0,4,4,0,22,27,39,52
2020-01-23,AL,2,7,4,8,0,4,4,0,130,140,124,122
2020-01-23,AM,1,4,1,5,0,4,4,0,40,41,67,83
2020-01-23,AP,1,0,0,1,0,4,4,0,11,16,13,19
2020-01-23,BA,19,12,21,25,0,4,4,0,523,484,370,331
2020-01-23,CE,19,18,15,13,0,4,4,0,268,264,364,375
2020-01-23,DF,13,10,4,5,0,4,4,0,110,117,187,197
2020-01-23,ES,10,16,11,11,0,4,4,0,177,172,286,279
2020-01-23,GO,14,14,12,13,0,4,4,0,294,286,360,364
2020-01-23,MA,5,3,7,6,0,4,4,0,131,110,122,73
2020-01-23,MG,63,54,60,49,0,4,4,0,1050,1029,1287,1299
2020-01-23,MS,14,6,9,9,0,4,4,0,122,142,183,181
2020-01-23,MT,2,6,0,3,0,4,4,0,46,26,42,46
2020-01-23,PA,10,5,8,4,0,4,4,0,121,126,145,92
2020-01-23,PB,15,13,9,11,0,4,4,0,235,227,261,260
2020-01-23,PE,21,11,20,17,0,4,4,0,449,441,444,451
2020-01-23,PI,3,6,4,8,0,4,4,0,191,131,139,117
2020-01-23,PR,24,21,17,15,0,4,4,0,427,410,595,644
2020-01-23,RJ,62,63,25,33,0,4,4,0,813,746,1332,1338
2020-01-23,RN,12,7,2,5,0,4,4,0,116,90,206,144
2020-01-23,RO,4,1,1,1,0,4,4,0,57,33,73,49
2020-01-23,RR,0,1,0,0,0,4,4,0,8,20,22,26
2020-01-23,RS,17,30,27,20,0,4,4,0,604,655,710,769
2020-01-23,SC,15,12,11,17,0,4,4,0,300,283,384,340
2020-01-23,SE,3,3,7,4,0,4,4,0,91,76,96,89
2020-01-23,SP,201,168,133,120,0,4,4,0,2755,2520,4372,4005
2020-01-23,TO,2,3,0,2,0,4,4,0,32,43,33,65
2020-01-24,AC,3,2,1,2,0,4,4,0,23,29,42,54
2020-01-24,AL,3,4,1,4,0,4,4,0,131,144,127,126
2020-01-24,AM,3,3,2,4,0,4,4,0,42,45,70,86
2020-01-24,AP,1,0,0,0,0,4,4,0,11,16,14,19
2020-01-24,BA,16,11,24,19,0,4,4,0,547,503,386,342
2020-01-24,CE,25,19,13,13,0,4,4,0,281,277,389,394
2020-01-24,DF,13,5,1,6,0,4,4,0,111,123,200,202
2020-01-24,ES,14,16,12,7,0,4,4,0,189,179,300,295
2020-01-24,GO,7,16,11,11,0,4,4,0,305,297,367,380
2020-01-24,MA,5,2,4,6,0,4,4,0,135,116,127,75
2020-01-24,MG,55,46,43,49,0,4,4,0,1093,1078,1342,1345
2020-01-24,MS,12,4,3,5,0,4,4,0,125,147,195,185
2020-01-24,MT,3,2,2,2,0,4,4,0,48,28,45,48
2020-01-24,PA,4,5,6,10,0,4,4,0,127,136,149,97
2020-01-24,PB,15,7,15,5,0,4,4,0,250,232,276,267
2020-01-24,PE,11,20,21,19,0,4,4,0,470,460,455,471
2020-01-24,PI,10,6,9,4,0,4,4,0,200,135,149,123
2020-01-24,PR,22,25,20,12,0,4,4,0,447,422,617,669
2020-01-24,RJ,51,49,46,25,0,4,4,0,859,771,1383,1387
2020-01-24,RN,11,13,0,6,0,4,4,0,116,96,217,157
2020-01-24,RO,4,1,2,2,0,4,4,0,59,35,77,50
2020-01-24,RR,2,0,0,1,0,4,4,0,8,21,24,26
2020-01-24,RS,31,35,20,42,0,4,4,0,624,697,741,804
2020-01-24,SC,8,8,15,7,0,4,4,0,315,290,392,348
2020-01-24,SE,3,6,4,3,0,4,4,0,95,79,99,95
2020-01-24,SP,171,155,111,93,0,4,4,0,2866,2613,4543,4160
2020-01-24,TO,1,3,0,2,0,4,4,0,32,45,34,68
2020-01-25,AC,1,3,2,1,0,4,4,0,25,30,43,57
2020-01-25,AL,4,2,6,7,0,4,4,0,137,151,131,128
2020-01-25,AM,0,2,0,1,0,4,4,0,42,46,70,88
2020-01-25,AP,0,3,0,2,0,4,4,0,11,18,14,22
2020-01-25,BA,10,15,18,29,0,4,4,0,565,532,396,357
2020-01-25,CE,19,20,14,12,0,4,4,0,295,289,408,414
2020-01-25,DF,12,6,2,9,0,4,4,0,113,132,212,208
2020-01-25,ES,8,10,6,5,0,4,4,0,195,184,308,305
2020-01-25,GO,21,18,18,8,0,4,4,0,323,305,388,398
2020-01-25,MA,4,2,8,3,0,4,4,0,143,119,131,77
2020-01-25,MG,49,50,44,48,0,4,4,0,1137,1126,1391,1395
2020-01-25,MS,5,4,10,3,0,4,4,0,135,150,200,189
2020-01-25,MT,2,3,1,3,0,4,4,0,49,31,47,51
2020-01-25,PA,3,11,4,3,0,4,4,0,131,139,152,108
2020-01-25,PB,5,11,5,8,0,4,4,0,255,240,281,278
2020-01-25,PE,19,26,20,28,0,4,4,0,490,488,474,497
2020-01-25,PI,4,6,6,2,0,4,4,0,206,137,153,129
2020-01-25,PR,27,35,18,14,0,4,4,0,465,436,644,704
2020-01-25,RJ,57,64,36,38,0,4,4,0,895,809,1440,1451
2020-01-25,RN,8,4,8,6,0,4,4,0,124,102,225,161
2020-01-25,RO,3,4,0,4,0,4,4,0,59,39,80,54
2020-01-25,RR,1,2,0,1,0,4,4,0,8,22,25,28
2020-01-25,RS,30,36,24,27,0,4,4,0,648,724,771,840
2020-01-25,SC,20,17,17,13,0,4,4,0,332,303,412,365
2020-01-25,SE,5,4,3,7,0,4,4,0,98,86,104,99
2020-01-25,SP,169,160,130,111,0,4,4,0,2996,2724,4712,4320
2020-01-25,TO,2,0,1,1,0,4,4,0,33,46,36,68
2020-01-26,AC,5,1,1,1,0,4,5,0,26,31,48,58
2020-01-26,AL,9,8,5,6,0,4,5,0,142,157,140,136
2020-01-26,AM,7,0,2,1,0,4,5,0,44,47,77,88
2020-01-26,AP,2,2,1,3,0,4,5,0,12,21,16,24
2020-01-26,BA,14,19,23,16,0,4,5,0,588,548,410,376
2020-01-26,CE,23,17,13,14,0,4,5,0,308,303,431,431
2020-01-26,DF,10,12,1,7,0,4,5,0,114,139,222,220
2020-01-26,ES,12,13,6,3,0,4,5,0,201,187,320,318
2020-01-26,GO,29,16,14,18,0,4,5,0,337,323,417,414
2020-01-26,MA,3,7,6,4,0,4,5,0,149,123,134,84
2020-01-26,MG,57,36,49,33,0,4,5,0,1186,1159,1448,1431
2020-01-26,MS,11,7,4,8,0,4,5,0,139,158,211,196
2020-01-26,MT,2,1,1,1,0,4,5,0,50,32,49,52
2020-01-26,PA,6,6,6,7,0,4,5,0,137,146,158,114
2020-01-26,PB,13,15,13,8,0,4,5,0,268,248,294,293
2020-01-26,PE,22,26,16,21,0,4,5,0,506,509,496,523
2020-01-26,PI,7,4,11,6,0,4,5,0,217,143,160,133
2020-01-26,PR,14,30,16,13,0,4,5,0,481,449,658,734
2020-01-26,RJ,53,58,44,39,0,4,5,0,939,848,1493,1509
2020-01-26,RN,9,8,9,6,0,4,5,0,133,108,234,169
2020-01-26,RO,3,2,2,2,0,4,5,0,61,41,83,56
2020-01-26,RR,0,1,1,0,0,4,5,0,9,22,25,29
2020-01-26,RS,36,37,29,26,0,4,5,0,677,750,807,877
2020-01-26,SC,12,18,16,23,0,4,5,0,348,326,424,383
2020-01-26,SE,6,6,7,8,0,4,5,0,105,94,110,105
2020-01-26,SP,158,170,98,112,0,4,5,0,3094,2836,4870,4490
2020-01-26,TO,1,0,1,6,0,4,5,0,34,52,37,68
2020-01-27,AC,1,2,0,0,0,5,5,0,26,31,49,60
2020-01-27,AL,3,8,4,7,0,5,5,0,146,164,143,144
2020-01-27,AM,4,8,4,5,0,5,5,0,48,52,81,96
2020-01-27,AP,2,1,0,1,0,5,5,0,12,22,18,25
2020-01-27,BA,18,12,20,14,0,5,5,0,608,562,428,388
2020-01-27,CE,19,17,12,13,0,5,5,0,320,316,450,448
2020-01-27,DF,6,5,5,4,0,5,5,0,119,143,228,225
2020-01-27,ES,11,9,6,6,0,5,5,0,207,193,331,327
2020-01-27,GO,15,17,14,16,0,5,5,0,351,339,432,431
2020-01-27,MA,5,4,4,9,0,5,5,0,153,132,139,88
2020-01-27,MG,61,50,34,56,0,5,5,0,1220,1215,1509,1481
2020-01-27,MS,6,5,4,4,0,5,5,0,143,162,217,201
2020-01-27,MT,5,3,4,2,0,5,5,0,54,34,54,55
2020-01-27,PA,7,2,8,6,0,5,5,0,145,152,165,116
2020-01-27,PB,10,11,15,12,0,5,5,0,283,260,304,304
2020-01-27,PE,33,28,28,17,0,5,5,0,534,526,529,551
2020-01-27,PI,7,5,8,10,0,5,5,0,225,153,167,138
2020-01-27,PR,28,35,23,26,0,5,5,0,504,475,686,769
2020-01-27,RJ,61,63,37,40,0,5,5,0,976,888,1554,1572
2020-01-27,RN,7,5,5,5,0,5,5,0,138,113,241,174
2020-01-27,RO,0,3,3,1,0,5,5,0,64,42,83,59
2020-01-27,RR,0,3,1,1,0,5,5,0,10,23,25,32
2020-01-27,RS,38,29,37,26,0,5,5,0,714,776,845,906
2020-01-27,SC,14,17,9,12,0,5,5,0,357,338,438,400
2020-01-27,SE,7,4,5,3,0,5,5,0,110,97,117,109
2020-01-27,SP,173,155,110,105,0,5,5,0,3204,2941,5043,4645
2020-01-27,TO,2,2,1,4,0,5,5,0,35,56,39,70
2020-01-28,AC,2,1,0,1,0,5,5,0,26,32,51,61
2020-01-28,AL,2,7,4,9,0,5,5,0,150,173,145,151
2020-01-28,AM,1,5,0,4,0,5,5,0,48,56,82,101
2020-01-28,AP,2,0,0,1,0,5,5,0,12,23,20,25
2020-01-28,BA,19,9,27,20,0,5,5,0,635,582,447,397
2020-01-28,CE,14,17,14,13,0,5,5,0,334,329,464,465
2020-01-28,DF,6,10,4,6,0,5,5,0,123,149,234,235
2020-01-28,ES,14,10,11,6,0,5,5,0,218,199,345,337
2020-01-28,GO,20,15,17,13,0,5,5,0,368,352,452,446
2020-01-28,MA,7,2,2,4,0,5,5,0,155,136,146,90
2020-01-28,MG,43,53,45,46,0,5,5,0,1265,1261,1552,1534
2020-01-28,MS,12,7,5,4,0,5,5,0,148,166,229,208
2020-01-28,MT,3,6,1,2,0,5,5,0,55,36,57,61
2020-01-28,PA,3,3,3,1,0,5,5,0,148,153,168,119
2020-01-28,PB,6,11,10,9,0,5,5,0,293,269,310,315
2020-01-28,PE,17,16,21,18,0,5,5,0,555,544,546,567
2020-01-28,PI,2,5,2,9,0,5,5,0,227,162,169,143
2020-01-28,PR,20,27,16,22,0,5,5,0,520,497,706,796
2020-01-28,RJ,60,71,38,34,0,5,5,0,1014,922,1614,1643
2020-01-28,RN,5,6,2,4,0,5,5,0,140,117,246,180
2020-01-28,RO,1,0,1,1,0,5,5,0,65,43,84,59
2020-01-28,RR,0,0,0,1,0,5,5,0,10,24,25,32
2020-01-28,RS,35,34,34,23,0,5,5,0,748,799,880,940
2020-01-28,SC,7,15,14,10,0,5,5,0,371,348,445,415
2020-01-28,SE,7,8,2,4,0,5,5,0,112,101,124,117
2020-01-28,SP,163,173,103,131,0,5,5,0,3307,3072,5206,4818
2020-01-28,TO,1,0,1,2,0,5,5,0,36,58,40,70
2020-01-29,AC,6,1,3,0,0,5,5,0,29,32,57,62
2020-01-29,AL,2,4,5,5,0,5,5,0,155,178,147,155
2020-01-29,AM,2,4,2,3,0,5,5,0,50,59,84,105
2020-01-29,AP,0,0,1,0,0,5,5,0,13,23,20,25
2020-01-29,BA,21,14,23,25,0,5,5,0,658,607,468,411
2020-01-29,CE,14,13,15,11,0,5,5,0,349,340,478,478
2020-01-29,DF,6,11,2,5,0,5,5,0,125,154,240,246
2020-01-29,ES,14,2,6,7,0,5,5,0,224,206,359,339
2020-01-29,GO,13,18,5,11,0,5,5,0,373,363,465,464
2020-01-29,MA,3,5,7,7,0,5,5,0,162,143,149,95
2020-01-29,MG,47,52,46,50,0,5,5,0,1311,1311,1599,1586
2020-01-29,MS,7,6,7,3,0,5,5,0,155,169,236,214
2020-01-29,MT,0,2,1,2,0,5,5,0,56,38,57,63
2020-01-29,PA,5,2,5,4,0,5,5,0,153,157,173,121
2020-01-29,PB,7,12,6,11,0,5,5,0,299,280,317,327
2020-01-29,PE,11,20,24,23,0,5,5,0,579,567,557,587
2020-01-29,PI,6,2,8,3,0,5,5,0,235,165,175,145
2020-01-29,PR,30,31,18,22,0,5,5,0,538,519,736,827
2020-01-29,RJ,67,51,31,40,0,5,5,0,1045,962,1681,1694
2020-01-29,RN,4,2,5,3,0,5,5,0,145,120,250,182
2020-01-29,RO,0,4,1,5,0,5,5,0,66,48,84,63
2020-01-29,RR,0,0,0,0,0,5,5,0,10,24,25,32
2020-01-29,RS,42,35,29,33,0,5,5,0,777,832,922,975
2020-01-29,SC,16,10,13,12,0,5,5,0,384,360,461,425
2020-01-29,SE,4,6,3,8,0,5,5,0,115,109,128,123
2020-01-29,SP,158,193,119,121,0,5,5,0,3426,3193,5364,5011
2020-01-29,TO,1,2,3,2,0,5,5,0,39,60,41,72
2020-01-30,AC,3,3,1,1,0,5,5,0,30,33,60,65
2020-01-30,AL,6,8,4,5,0,5,5,0,159,183,153,163
2020-01-30,AM,2,6,3,4,0,5,5,0,53,63,86,111
2020-01-30,AP,1,0,1,0,0,5,5,0,14,23,21,25
2020-01-30,BA,12,18,24,18,0,5,5,0,682,625,480,429
2020-01-30,CE,14,12,10,13,0,5,5,0,359,353,492,490
2020-01-30,DF,13,14,2,4,0,5,5,0,127,158,253,260
2020-01-30,ES,15,14,10,4,0,5,5,0,234,210,374,353
2020-01-30,GO,9,20,8,16,0,5,5,0,381,379,474,484
2020-01-30,MA,8,2,6,6,0,5,5,0,168,149,157,97
2020-01-30,MG,52,43,29,36,0,5,5,0,1340,1347,1651,1629
2020-01-30,MS,3,9,3,7,0,5,5,0,158,176,239,223
2020-01-30,MT,1,1,2,1,0,5,5,0,58,39,58,64
2020-01-30,PA,7,5,0,8,0,5,5,0,153,165,180,126
2020-01-30,PB,14,11,11,11,0,5,5,0,310,291,331,338
2020-01-30,PE,13,30,15,20,0,5,5,0,594,587,570,617
2020-01-30,PI,4,6,7,10,0,5,5,0,242,175,179,151
2020-01-30,PR,34,34,20,18,0,5,5,0,558,537,770,861
2020-01-30,RJ,56,76,48,50,0,5,5,0,1093,1012,1737,1770
